userId,recommended_movieIds
544,"[30810, 156, 194, 2318, 2502, 741, 109374, 1193, 1200, 1209, 1211, 3285, 1291, 56715, 1673, 1747, 1784, 112421, 46976, 38886]"
545,"[1197, 1221, 1263, 1299, 1394, 6, 1035, 3111, 1589, 1089, 1094, 1101, 593, 1147, 1148, 635, 2174, 2193, 1183, 1185]"
546,"[54286, 543, 1625, 2193, 60069, 1200, 1220, 112852, 2792, 54001, 3868, 3869, 318, 7502, 68954, 2918, 2413, 370, 108932, 59784]"
547,"[2068, 2071, 2137, 2261, 246, 2330, 2351, 8580, 2459, 2488, 8650, 2553, 2554, 4612, 2627, 595, 2641, 599, 4711, 47728]"
548,"[1028, 47, 111, 1198, 720, 223, 750, 247, 766, 924, 589, 293, 34, 527, 1049, 539, 1089, 1097, 596, 1196]"
549,"[2944, 260, 524, 2959, 2706, 79132, 32, 3361, 4772, 1704, 296, 1193, 1196, 1201, 2231, 58559, 1089, 858, 5995, 1653]"
550,"[4247, 247, 4344, 4369, 2353, 318, 2423, 589, 2947, 2949, 2991, 3039, 1136, 1197, 1221, 1270, 5500, 1500, 3635, 3638]"
551,"[318, 1027, 527, 32, 1580, 62, 1196, 1197, 1240, 1242, 1243, 733, 237, 1275, 1278, 1282, 784, 1391, 1394, 442]"
552,"[535, 1343, 194, 27478, 608, 232, 364, 2890, 502, 778, 4874, 2959, 3481, 34, 36, 1199, 50, 1339, 318, 1089]"
553,"[122904, 32, 36931, 527, 2596, 2657, 27724, 3156, 1203, 27904, 1625, 1682, 1721, 54997, 3809, 5995, 69526, 4226, 71838, 8957]"
554,"[2571, 1219, 24, 1580, 2132, 1148, 4238, 1172, 1183, 1203, 1247, 1254, 6377, 4361, 1299, 7502, 910, 920, 922, 1961]"
555,"[16, 529, 58, 111, 2683, 2759, 229, 319, 321, 858, 349, 2912, 364, 47, 235, 194, 293, 315, 230, 25]"
556,"[527, 21, 32, 161, 47, 435, 587, 736, 357, 10, 356, 150, 780, 442, 318, 350, 595, 589, 253, 454]"
557,"[33794, 37386, 2571, 527, 122904, 1569, 64034, 2617, 597, 2144, 88163, 34405, 48774, 48780, 4246, 44191, 2724, 8360, 1704, 1198]"
558,"[1217, 14, 2071, 6299, 2208, 4308, 6440, 319, 39292, 2436, 6552, 515, 4873, 4967, 2932, 2935, 905, 907, 913, 916]"
559,"[969, 16, 2069, 2070, 2076, 62, 2115, 164, 2243, 2245, 6350, 2272, 6377, 33004, 2288, 2302, 6405, 2312, 2331, 337]"
560,"[4993, 16, 29, 32, 4128, 39, 50, 26712, 104, 4226, 4239, 4247, 193, 2253, 6365, 2273, 4344, 253, 2302, 39183]"
561,"[2501, 4641, 5060, 1219, 1227, 1250, 1259, 3317, 1625, 73344, 50, 4011, 2918, 318, 858, 2700, 6350, 1225, 8207, 30749]"
562,"[318, 29, 4235, 2291, 4349, 262, 6440, 4616, 531, 741, 745, 4848, 2810, 2924, 33660, 2968, 3148, 1136, 38061, 1206]"
563,"[2076, 108583, 102445, 50, 2115, 127052, 26776, 2232, 94466, 102666, 2318, 129313, 121126, 53550, 98615, 119141, 6502, 104913, 141886, 62115]"
564,"[4034, 164, 246, 916, 943, 948, 950, 961, 984, 1029, 1123, 1161, 1192, 1199, 1202, 1204, 1207, 1217, 1218, 1227]"
565,"[1569, 2599, 1584, 3125, 2108, 110, 1172, 2710, 1704, 1203, 1247, 235, 1784, 1293, 1836, 3386, 1354, 7502, 858, 348]"
566,"[70286, 3246, 50, 2739, 1221, 2501, 80463, 2804, 8827, 2959, 53125, 68157, 88, 44761, 1015, 98809, 33794, 4995, 4019, 3275]"
567,"[1046, 588, 608, 2692, 1673, 1201, 99114, 2360, 1354, 5995, 364, 6016, 3462, 2542, 296, 47, 58559, 79132, 32, 1961]"
568,"[2, 648, 435, 587, 480, 255, 21, 356, 32, 292, 110, 256, 780, 405, 543, 552, 50, 454, 333, 227]"
569,"[2132, 2571, 2043, 50, 2102, 1079, 3134, 1096, 587, 3671, 3186, 3200, 4238, 1183, 1188, 1210, 3259, 1214, 1219, 1220]"
570,"[524, 51255, 3147, 92259, 78499, 58559, 87232, 6377, 1259, 2792, 2302, 1285, 3861, 79132, 3868, 138036, 76093, 109374, 858, 96610]"
571,"[356, 8961, 6787, 541, 36, 47, 50, 5952, 1221, 608, 7153, 766, 260, 745, 1210, 4993, 1291, 527, 3753, 300]"
572,"[608, 1172, 1196, 1198, 260, 6016, 3462, 91529, 924, 4226, 2858, 122882, 1042, 47, 68157, 1207, 1729, 1258, 745, 778]"
573,"[1, 1035, 3088, 3108, 1575, 3114, 1079, 80, 2641, 2687, 1172, 1688, 161, 1198, 1200, 1224, 2761, 1242, 223, 1259]"
574,"[1230, 2117, 156, 108709, 194, 86320, 2359, 86345, 86347, 86377, 92535, 104841, 4641, 68237, 94864, 6807, 64197, 714, 2788, 6942]"
575,"[1172, 3307, 1934, 1945, 14, 16, 41, 111, 116, 2208, 162, 163, 205, 215, 230, 262, 272, 288, 296, 308]"
576,"[4993, 68358, 6796, 54286, 2324, 79132, 1193, 1198, 1584, 59315, 1223, 329, 589, 720, 2268, 7153, 2804, 1148, 4226, 1961]"
577,"[88125, 2501, 31193, 55820, 82459, 2863, 905, 912, 7090, 1032, 1203, 58559, 1224, 1230, 7438, 1407, 48516, 85414, 34405, 81562]"
578,"[79132, 260, 1193, 1201, 116797, 58559, 1089, 8132, 1221, 5064, 8529, 5995, 1391, 3578, 84152, 661, 1059, 72998, 296, 316]"
579,"[515, 1028, 3, 1030, 1031, 1032, 10, 1036, 527, 17, 537, 3101, 2078, 541, 3104, 2081, 34, 30749, 3108, 39]"
580,"[4190, 6242, 26729, 6269, 4226, 4235, 2261, 2300, 281, 2330, 6461, 390, 6552, 2488, 2490, 2553, 2554, 4616, 2627, 2644]"
581,"[2058, 2278, 356, 5, 104841, 524, 296, 8368, 4022, 2746, 3916, 1234, 4306, 362, 765, 1923, 4874, 2188, 6539, 31]"
582,"[7, 2078, 45, 79, 86, 2140, 170, 4308, 4310, 2289, 257, 2340, 362, 420, 6565, 2485, 527, 539, 541, 2599]"
583,"[4226, 3462, 260, 48780, 2706, 924, 4772, 1198, 1653, 296, 356, 122882, 4995, 48516, 1042, 55721, 1321, 68157, 745, 1258]"
584,"[356, 1042, 152081, 5152, 102445, 68157, 88129, 30812, 61024, 92259, 34405, 1136, 48774, 44195, 89774, 53956, 1221, 7163, 112852, 106489]"
585,"[2068, 2160, 2351, 2361, 2459, 2970, 661, 2729, 858, 2920, 908, 926, 948, 1012, 3093, 1086, 3167, 3168, 3201, 1173]"
586,"[608, 5903, 364, 4973, 106471, 7153, 106489, 1036, 116797, 107081, 92259, 4226, 1291, 272, 2858, 3421, 3980, 44191, 68358, 1198]"
587,"[2068, 2130, 2137, 4190, 6269, 2176, 2261, 2300, 281, 2330, 2351, 6461, 342, 3330, 390, 2488, 2490, 2553, 2554, 2627]"
588,"[1079, 318, 508, 457, 588, 589, 292, 509, 1028, 780, 141, 539, 474, 225, 230, 364, 236, 587, 595, 208]"
589,"[527, 32, 50, 435, 318, 587, 356, 357, 736, 316, 161, 539, 288, 293, 208, 236, 10, 454, 34, 300]"
590,"[648, 535, 163, 194, 608, 778, 555, 527, 319, 247, 1, 11, 539, 36, 300, 45, 593, 356, 236, 112]"
591,"[551, 8784, 7361, 2791, 6377, 1270, 318, 48516, 8622, 4034, 480, 55267, 7147, 1197, 1136, 4993, 2959, 1704, 1198, 1032]"
592,"[4102, 2268, 4443, 370, 474, 2527, 4623, 2795, 858, 7027, 1127, 1221, 7386, 1301, 79132, 3421, 1393, 48516, 3552, 3729]"
593,"[17, 255, 265, 318, 477, 733, 10, 474, 648, 608, 1, 11, 36, 553, 62, 161, 163, 223, 225, 234]"
594,"[923, 3088, 2076, 2081, 1059, 3108, 2085, 3114, 2087, 3634, 1084, 2641, 596, 616, 3702, 3196, 2687, 1688, 1178, 1200]"
595,"[28, 45, 47, 58, 2130, 99, 105, 116, 215, 2300, 2321, 356, 363, 471, 497, 2626, 581, 616, 2687, 2710]"
596,"[21, 29, 4235, 6350, 4349, 4616, 4641, 6807, 741, 745, 2810, 2924, 5060, 5064, 7147, 1219, 1250, 3317, 3342, 1298]"
597,"[515, 635, 904, 905, 937, 1235, 1238, 3307, 1299, 1934, 1945, 1952, 17, 2081, 41, 50, 58, 116, 2186, 163]"
598,"[4226, 4235, 2291, 595, 2706, 6874, 4874, 1148, 1214, 1233, 1257, 1276, 1394, 5679, 4095, 543, 1193, 2005, 1136, 2804]"
599,"[2059, 106696, 261, 121231, 2596, 2657, 4755, 68269, 58047, 6936, 140110, 60397, 134130, 1035, 3270, 111921, 42418, 3594, 89904, 77658]"
600,"[4886, 3594, 2059, 11, 1035, 115210, 7263, 92259, 44191, 78499, 68269, 1198, 3270, 106696, 88810, 261, 6936, 91529, 79824, 60397]"
601,"[1653, 152077, 6711, 5690, 30812, 1136, 27803, 1197, 1732, 6350, 127202, 235, 2324, 8981, 318, 57669, 858, 3949, 91529, 924]"
602,"[16, 1041, 30, 553, 58, 585, 608, 633, 1148, 161, 163, 178, 766, 260, 1357, 858, 318, 306, 308, 345]"
603,"[2571, 1566, 36, 47, 1584, 50, 1089, 2628, 587, 608, 2710, 1183, 1704, 1199, 176, 177, 1721, 1210, 188, 1213]"
604,"[2944, 2706, 3361, 4772, 1704, 1194, 2231, 1221, 1653, 50, 318, 1, 4995, 8961, 1293, 1304, 3107, 2302, 2762, 6870]"
605,"[17, 2083, 2087, 50, 2102, 58, 116, 2203, 4306, 215, 260, 4361, 322, 497, 515, 529, 616, 2671, 635, 2687]"
606,"[608, 101, 1172, 2712, 44191, 1196, 1201, 1206, 260, 8970, 2333, 32587, 7502, 912, 920, 4011, 7147, 39414, 1193, 4973]"
607,"[2078, 88125, 6350, 2288, 6405, 262, 4467, 31193, 497, 55820, 531, 82459, 6743, 2692, 2728, 2788, 2804, 2872, 33660, 902]"
608,"[1748, 1945, 2068, 45, 2115, 2130, 2132, 2137, 99, 105, 110, 2160, 162, 190, 2245, 206, 2272, 2310, 2312, 2313]"
609,"[122882, 1287, 48516, 1286, 44555, 908, 524, 79132, 89759, 2858, 4010, 4011, 1201, 950, 58559, 1089, 1732, 1221, 3527, 3793]"
610,"[555, 56367, 5690, 1089, 106100, 1673, 97938, 38038, 27803, 3746, 1221, 1223, 6350, 6869, 1259, 235, 1784, 2318, 2324, 8981]"
611,"[4993, 5378, 44191, 34, 1573, 296, 1704, 1196, 47, 1210, 1223, 329, 2762, 333, 4306, 595, 33493, 56152, 40414, 349]"
612,"[50, 88125, 593, 150, 80549, 54503, 89864, 5445, 95088, 46976, 68073, 106782, 47610, 91529, 318, 81932, 97304, 68157, 27773, 1221]"
613,"[1221, 6787, 68358, 541, 79132, 1197, 1201, 59315, 1210, 58559, 1090, 1089, 1240, 5995, 1196, 480, 593, 1036, 527, 5782]"
614,"[2076, 6273, 2208, 162, 2288, 2300, 2359, 482, 6643, 6650, 555, 678, 750, 2804, 7013, 2932, 903, 904, 907, 916]"
615,"[30825, 2324, 586, 6796, 832, 2968, 56251, 27611, 54372, 148626, 142488, 1203, 1221, 27904, 1641, 65216, 318, 1196, 2571, 4776]"
616,"[1542, 778, 1569, 296, 65, 1356, 85, 86, 605, 104, 1393, 6, 41, 1, 608, 647, 1552, 1047, 36, 804]"
617,"[36, 590, 594, 110, 237, 300, 1380, 33166, 318, 62, 266, 30749, 5679, 5299, 5349, 1784, 48385, 3897, 4447, 4995]"
618,"[1028, 3147, 1193, 1198, 1204, 1252, 750, 79091, 923, 54259, 260, 25, 1136, 3703, 27838, 1221, 4327, 7445, 2329, 800]"
619,"[527, 318, 319, 589, 356, 232, 509, 593, 110, 364, 1, 2, 515, 11, 151, 280, 25, 153, 282, 551]"
620,"[122882, 3594, 2059, 11, 1035, 122904, 34338, 2596, 1080, 1089, 44633, 7263, 2657, 2716, 68269, 1210, 1208, 1213, 3270, 1222]"
621,"[1089, 73344, 4011, 524, 3617, 50, 8784, 2683, 45722, 58559, 1259, 1261, 8957, 3861, 32587, 3916, 4993, 4034, 7153, 3052]"
622,"[152077, 54286, 1580, 51255, 1090, 2115, 1097, 1136, 48774, 48780, 2193, 1197, 1210, 1221, 1240, 127202, 2791, 3868, 3869, 5445]"
623,"[54286, 67087, 551, 50, 3638, 51255, 36931, 2628, 27724, 590, 3156, 1625, 64614, 73321, 44665, 69757, 70286, 71838, 1203, 1721]"
624,"[122904, 52, 4211, 4263, 216, 2269, 4326, 2289, 94466, 262, 6419, 2329, 2336, 4406, 412, 428, 508, 509, 515, 4617]"
625,"[5445, 122882, 122886, 2571, 115210, 122904, 2596, 73290, 588, 2657, 8874, 1198, 1210, 3793, 90866, 76093, 2959, 4016, 1291, 68954]"
626,"[6, 4105, 524, 2575, 16, 527, 4128, 1059, 4140, 1088, 2119, 4681, 3147, 3160, 3186, 3702, 2686, 2692, 4228, 2193]"
627,"[67087, 543, 36931, 27724, 3156, 64614, 73321, 111, 1136, 44665, 69757, 70286, 71838, 1200, 1203, 1206, 50872, 1721, 58559, 1222]"
628,"[80906, 47, 4148, 52281, 30812, 27773, 55442, 2722, 1206, 1732, 1221, 223, 2278, 235, 44788, 2294, 2329, 1831, 5944, 57669]"
629,"[135, 50, 237, 318, 457, 5, 648, 780, 1073, 193, 337, 81, 370, 597, 316, 236, 292, 339, 151, 377]"
630,"[1077, 1103, 1193, 265, 913, 969, 27664, 72226, 1089, 2186, 1172, 1204, 1729, 1252, 260, 778, 2863, 4979, 923, 296]"
631,"[4993, 2826, 527, 25, 2344, 50, 1719, 1464, 5952, 1221, 2759, 1611, 858, 2912, 608, 356, 5989, 1641, 364, 2542]"
632,"[2571, 527, 161, 1704, 1234, 112852, 48394, 1291, 4993, 109487, 8636, 7153, 5618, 4226, 8961, 1196, 44191, 592, 1197, 1270]"
633,"[319, 232, 111, 509, 246, 110, 151, 551, 337, 350, 608, 316, 593, 300, 339, 595, 253]"
634,"[2944, 260, 524, 2959, 32, 3361, 296, 1193, 50, 2997, 2231, 1213, 3006, 58559, 1219, 1997, 2908, 4973, 750, 527]"
635,"[17, 24, 50, 1077, 1103, 1204, 1240, 1270, 265, 3897, 3911, 913, 923, 924, 7087, 3006, 969, 1997, 2019, 904]"
636,"[6, 7, 805, 296, 1356, 76, 376, 1042, 1060, 858, 994, 745, 708, 733, 780, 1672, 1552, 786, 800, 32]"
637,"[122882, 48516, 44555, 2959, 671, 89759, 2858, 4011, 1196, 1089, 1732, 2116, 1617, 1265, 58559, 2688, 4226, 2571, 922, 541]"
638,"[260, 2959, 79132, 1185, 1704, 1196, 318, 1343, 5952, 588, 589, 720, 4306, 27478, 56152, 6104, 356, 3949, 46578, 2423]"
639,"[16, 36, 58, 319, 62, 100, 356, 509, 608, 141, 25, 94, 105, 21, 588, 293, 337, 237, 266, 457]"
640,"[1544, 11, 1036, 21, 539, 1196, 1198, 1221, 1270, 1304, 296, 839, 339, 1374, 1376, 377, 380, 480, 733, 832]"
641,"[1029, 524, 1036, 16, 71, 596, 110, 111, 222, 235, 281, 835, 338, 497, 50, 368, 364, 736, 553, 151]"
642,"[515, 2064, 2583, 1059, 2599, 2109, 1136, 1147, 1148, 4226, 1212, 1213, 1217, 1219, 1220, 1223, 236, 1262, 2289, 1267]"
643,"[8961, 1198, 33794, 48394, 1291, 1172, 44191, 296, 1193, 109487, 1201, 8636, 1089, 2762, 7502, 1234, 112852, 858, 608, 64614]"
644,"[2718, 910, 915, 1, 2575, 1584, 3125, 1089, 1097, 3160, 3174, 3176, 110, 111, 2692, 2712, 1701, 1704, 1198, 1721]"
645,"[7153, 1, 5, 541, 3114, 587, 3671, 2140, 69757, 8341, 1193, 1240, 1242, 4886, 318, 357, 2918, 934, 8636, 7649]"
646,"[2529, 11, 13, 2097, 2118, 2121, 2125, 2248, 2263, 2268, 222, 230, 2289, 246, 252, 253, 2310, 273, 2335, 2353]"
647,"[288, 858, 904, 3006, 1208, 1387, 1674, 2076, 123, 2243, 262, 2344, 308, 326, 2384, 2427, 2488, 2490, 446, 465]"
648,"[8197, 16, 2068, 21, 29, 47152, 8239, 58, 6214, 71755, 2138, 6242, 26729, 49272, 32898, 6283, 156, 116897, 4262, 194]"
649,"[6, 16, 543, 110, 111, 230, 318, 319, 377, 527, 47, 50, 11, 20, 533, 36, 552, 588, 616, 733]"
650,"[832, 858, 608, 745, 116, 631, 761, 260, 1183, 1393, 32, 1356, 733, 6, 1401, 1042, 18, 1059, 41, 830]"
651,"[4226, 48516, 48774, 2947, 48780, 152077, 1036, 2194, 106920, 1199, 1203, 3633, 318, 1221, 2117, 329, 589, 2000, 1240, 127202]"
652,"[541, 1304, 13, 2069, 2070, 2076, 2090, 2097, 50, 2118, 2121, 2167, 2194, 2263, 222, 2272, 230, 2297, 2310, 2312]"
653,"[1028, 1036, 111, 1198, 223, 750, 260, 293, 924, 471, 318, 296, 593, 474, 47, 589, 480, 110, 594, 527]"
654,"[216, 318, 2863, 1032, 1394, 5669, 5679, 4993, 33794, 593, 2329, 1242, 3552, 2083, 8368, 2231, 224, 2278, 368, 2490]"
655,"[2804, 48516, 1617, 1210, 1196, 1291, 2028, 223, 1200, 551, 589, 2058, 6286, 2194, 2268, 2275, 266, 2329, 2455, 2467]"
656,"[16, 17, 260, 2324, 293, 314, 318, 319, 380, 2434, 2436, 2542, 2575, 2580, 2692, 2739, 2762, 2804, 2846, 4973]"
657,"[527, 50, 232, 364, 588, 539, 551, 300, 236, 246, 589, 480, 454, 349, 339, 47, 110, 316, 367, 10]"
658,"[266, 838, 237, 337, 36, 590, 300, 586, 457, 2, 648, 17, 21, 277, 32, 165, 432, 50, 329, 596]"
659,"[1035, 1041, 535, 538, 30, 585, 111, 633, 1148, 661, 156, 178, 247, 766, 318, 1357, 345, 595, 474, 551]"
660,"[318, 122904, 5152, 2596, 88129, 2115, 2657, 3753, 89774, 51935, 7502, 119141, 71535, 2959, 118696, 104913, 2005, 7143, 2028, 54259]"
661,"[524, 47, 50, 3147, 64614, 2683, 4226, 1198, 1221, 2762, 1234, 4306, 3861, 2329, 3916, 858, 5989, 364, 109487, 2028]"
662,"[1029, 17, 596, 135, 141, 594, 110, 589, 34, 590, 593, 368, 237, 62, 595, 1028, 5, 11, 36, 95]"
663,"[6016, 3462, 648, 919, 161, 5418, 99114, 1198, 329, 858, 364, 1265, 318, 8961, 32, 55721, 316, 595, 8665, 106100]"
664,"[2, 108583, 94466, 119141, 2490, 2529, 86504, 586, 6796, 51935, 54001, 6957, 2918, 56251, 27611, 1090, 54372, 1210, 1213, 1225]"
665,"[11, 13, 17, 45, 50, 2097, 2118, 79, 86, 2144, 176, 177, 188, 2263, 222, 230, 235, 257, 2310, 2329]"
666,"[2329, 5952, 318, 253, 161, 300, 5445, 2502, 1092, 590, 339, 349, 608, 736, 47, 316, 356, 380, 780]"
667,"[1029, 6, 1041, 535, 538, 585, 81, 633, 149, 175, 178, 223, 766, 293, 315, 1357, 347, 412, 527, 318]"
668,"[55820, 50, 858, 509, 2571, 543, 553, 98809, 2959, 58559, 593, 47, 122882, 4226, 648, 778, 4878, 527, 784, 161]"
669,"[2575, 527, 3114, 50, 2108, 1089, 1097, 3160, 608, 3176, 110, 111, 2692, 2712, 1196, 1198, 1213, 58559, 1729, 1221]"
670,"[260, 2706, 24, 4772, 293, 1193, 306, 308, 3006, 1219, 1997, 1625, 1387, 1653, 1407, 4995, 4718, 589, 2, 515]"
671,"[21, 29, 32, 2138, 6242, 49272, 4226, 4235, 216, 2268, 2302, 4349, 2329, 293, 6440, 318, 4489, 2467, 4616, 4623]"
