userId,imdbIds
487,"[116209, 100436, 120660, 114117, 111454, 115571, 57012, 34583, 105488, 78788, 71562, 56218, 119567, 118571, 120647, 120591, 138097, 145660, 172495, 209144]"
488,"[499549, 1060277, 367594, 63522, 120611, 94721, 443706, 1250777, 121164, 299977, 86194, 15400, 1631867, 454848, 42876, 82010, 988045, 87800, 97216, 1345836]"
489,"[211915, 32904, 51658, 84865, 181865, 97757, 113118, 109370, 298148, 106950, 90098, 100212, 126029, 266543, 92272, 120484, 115738, 91541, 88930, 91877]"
490,"[112641, 112462, 109707, 106582, 107362, 108160, 108399, 115736, 105435, 119396, 120053, 110475, 110478, 116908, 109444, 109040, 111400, 107144, 102798, 119094]"
491,"[91738, 86979, 75314, 112679, 372183, 107808, 112651, 369339, 112701, 116329, 64603, 98724, 81398, 91867, 89606, 115988, 119324, 97239, 65063, 106273]"
492,"[71853, 110588, 108069, 111712, 107151, 65214, 113849, 62622, 61418, 46912, 98724, 78788, 64116, 78748, 87843, 50976, 56801, 81505, 22100, 56218]"
493,"[110186, 109456, 107969, 108186, 116707, 116913, 116250, 118548, 120317, 101329, 90060, 90583, 131369, 91554, 106856, 89360, 103855, 55471, 171865, 93036]"
494,"[38650, 58182, 65088, 108065, 333766, 84370, 43265, 104036, 104348, 82846, 99703, 44706, 45793, 61811, 120863, 48380, 65988, 46359, 65724, 95705]"
495,"[58331, 133093, 120363, 120915, 119488, 108598, 73486, 71562, 167404, 126029, 88258, 103994, 167261, 68646, 138097, 240772, 34583, 93409, 172495, 107048]"
496,"[119567, 116483, 133093, 83658, 80684, 167261, 120815, 94226, 126029, 120812, 266543, 109771, 147800, 78346, 125439, 145660, 116095, 87332, 167404, 115624]"
497,"[113161, 109831, 119248, 126810, 151582, 212974, 168794, 316188, 112346, 114369, 113774, 112585, 112384, 109771, 110116, 110907, 114694, 110475, 107818, 107642]"
498,"[91790, 57012, 78788, 107048, 32455, 83907, 87469, 116367, 90305, 94721, 94226, 113749, 109445, 138097, 92086, 106677, 158983, 85959, 91419, 332379]"
499,"[211915, 95675, 93058, 82096, 146882, 120338, 119396, 113627, 209144, 118799, 120586, 203119, 110413, 138097, 106226, 120735, 126886, 108515, 111252, 21884]"
500,"[146309, 1568334, 308055, 113198, 58294, 1001508, 115678, 120185, 1111833, 432402, 92699, 120889, 462570, 85244, 89927, 108185, 1564367, 480255, 974554, 831887]"
501,"[834001, 804558, 53604, 68519, 48545, 50212, 412019, 47296, 995832, 2112999, 200071, 379225, 181984, 374463, 177507, 1935179, 1185616, 251075, 246765, 927619]"
502,"[120907, 96928, 261392, 265666, 10323, 113987, 106307, 115734, 364725, 109348, 107756, 107943, 111001, 107779, 107225, 32910, 82206, 111613, 114103, 106810]"
503,"[410297, 200465, 316396, 1587310, 472033, 461770, 960144, 339291, 427327, 948470, 1659337, 458352, 317219, 1104001, 903624, 2245084, 399295, 373889, 1270798, 435761]"
504,"[362227, 137494, 266987, 117438, 120053, 120873, 120587, 119174, 112641, 114814, 118002, 87469, 116367, 94721, 290334, 104257, 99487, 110428, 114129, 166396]"
505,"[2119474, 102426, 400426, 104652, 416496, 337103, 450188, 862467, 1034314, 386741, 1104123, 927619, 1016290, 1152822, 1216492, 328132, 1571222, 152183, 148668, 86194]"
506,"[88933, 91419, 94012, 99423, 102975, 84726, 105435, 119282, 104714, 119094, 102803, 94226, 232500, 91326, 80339, 47396, 72951, 57546, 33563, 82406]"
507,"[109445, 47034, 68646, 87469, 94721, 112462, 112864, 114436, 104257, 234215, 110057, 110322, 114924, 109348, 109506, 108160, 99348, 78346, 73629, 87332]"
508,"[133093, 116282, 96438, 119217, 113987, 98213, 88161, 79367, 75314, 94721, 209144, 94226, 113749, 126029, 109445, 99487, 120789, 120586, 83658, 78346]"
509,"[64603, 37884, 174852, 264796, 78872, 53084, 3040964, 1723811, 388789, 246765, 114272, 110305, 72951, 119137, 1313104, 138524, 104810, 387131, 371746, 112651]"
510,"[102426, 105107, 92048, 110771, 46250, 102014, 93191, 50976, 100436, 118163, 119349, 90863, 151582, 91214, 189744, 141974, 151568, 201840, 39698, 71411]"
511,"[133093, 68646, 167260, 95159, 71853, 118749, 120815, 114279, 113819, 116731, 112585, 109508, 113501, 76759, 120586, 127536, 114296, 111454, 111590, 128445]"
512,"[126029, 120586, 109040, 103639, 100405, 2278388, 289879, 113497, 113189, 112346, 112281, 112431, 114746, 112697, 114369, 212985, 1201607, 236493, 338751, 381061]"
513,"[75314, 120586, 167260, 105236, 120915, 119488, 71853, 73486, 99685, 78748, 71562, 88247, 113097, 258463, 138097, 240772, 34583, 93409, 172495, 167404]"
514,"[36868, 65088, 65988, 86856, 107507, 65214, 25164, 35446, 78875, 50825, 90967, 87884, 67959, 119008, 52077, 30993, 89469, 56193, 66473, 95675]"
515,"[89017, 365748, 166896, 373074, 83929, 80684, 409459, 120669, 97239, 114709, 1060277, 101969, 396592, 92699, 98258, 106950, 317740, 99487, 104952, 80678]"
516,"[167260, 109297, 86879, 104257, 338013, 68646, 120586, 169547, 99685, 119217, 116282, 167404, 246578, 258463, 137523, 266697, 208092, 71562, 378194, 71853]"
517,"[95159, 116209, 112966, 58331, 133093, 114117, 113819, 120915, 119488, 116282, 119164, 105488, 119217, 73486, 71562, 114496, 167404, 126029, 120812, 117913]"
518,"[113987, 114323, 1278469, 113080, 117773, 117028, 115886, 119324, 119707, 118632, 1806911, 412637, 21165, 17075, 90567, 2986512, 144168, 63688, 913445, 58333]"
519,"[33891, 50976, 99674, 79833, 1073498, 85478, 110006, 53114, 804558, 47136, 3518012, 1278469, 390384, 384642, 90985, 113568, 790799, 361862, 1736633, 38787]"
520,"[36613, 51459, 92890, 52311, 23969, 81534, 47296, 63522, 40522, 28950, 104797, 105417, 21749, 98067, 106519, 50825, 47478, 79522, 268126, 27977]"
521,"[38355, 126886, 429493, 96438, 277434, 66808, 91763, 82340, 81398, 79522, 50212, 71315, 105695, 91867, 195685, 116695, 119008, 120630, 119822, 47296]"
522,"[2561572, 1502712, 815236, 1972779, 983193, 1139328, 1964418, 2262227, 400497, 1702439, 1606389, 838283, 1935179, 1327194, 993842, 418279, 1032815, 1424381, 1051904, 2112281]"
523,"[114681, 112461, 114478, 110005, 110367, 120324, 106965, 110074, 53125, 33870, 59742, 71315, 56218, 64115, 118798, 97441, 95159, 105695, 103994, 114887]"
524,"[120783, 116483, 109067, 410097, 382992, 406650, 120765, 90056, 120484, 89370, 142342, 104839, 145531, 455857, 107050, 361089, 251031, 242445, 80437, 290332]"
525,"[265666, 265086, 405159, 114681, 112364, 110099, 110771, 369339, 365748, 53604, 50083, 468569, 81398, 50212, 43456, 87553, 64115, 117773, 117028, 118615]"
526,"[2015381, 100802, 116695, 2245084, 118884, 86567, 212346, 470752, 265086, 114369, 2278388, 120591, 158983, 286499, 183649, 2294629, 382625, 317219, 133152, 125439]"
527,"[243135, 413895, 361696, 995061, 417001, 1564349, 871426, 962736, 795421, 1814621, 887883, 892318, 107985, 1020938, 452623, 443543, 260414, 373469, 116324, 111579]"
528,"[1798709, 372588, 87553, 119008, 119081, 85970, 910936, 243133, 2562232, 87843, 91763, 50083, 469494, 923752, 110005, 56732, 116275, 318462, 43278, 54698]"
529,"[361309, 71877, 32022, 81383, 34248, 126250, 50814, 55471, 102057, 144084, 99726, 93437, 236784, 206187, 102370, 329575, 103888, 363510, 811136, 213149]"
530,"[95016, 83866, 92099, 129387, 88847, 94721, 120915, 167404, 172495, 325980, 112641, 112637, 114814, 75314, 112442, 298148, 109707, 110057, 113538, 364725]"
531,"[1767372, 1278340, 2404738, 445922, 1032755, 1441940, 1710393, 477139, 3720788, 2034031, 1127877, 42451, 92890, 94006, 119190, 81207, 84602, 88939, 104040, 204946]"
532,"[407887, 363771, 1375666, 371746, 365748, 246578, 287978, 84827, 112442, 120784, 375063, 265666, 356910, 26029, 48380, 56197, 95159, 108598, 46359, 187738]"
533,"[372784, 54331, 241527, 266697, 378194, 365748, 51459, 46672, 68334, 89218, 83791, 79817, 90357, 78718, 246578, 265086, 1375666, 238380, 317740, 86567]"
534,"[114367, 243609, 333766, 139414, 215750, 212720, 245844, 277434, 87042, 396592, 340376, 264464, 120755, 372183, 378194, 126029, 455499, 117509, 75860, 266987]"
535,"[99487, 116683, 121164, 162661, 79470, 106308, 91369, 78748, 83658, 90605, 110950, 73486, 374900, 106519, 100802, 106856, 167260, 88247, 91203, 97576]"
536,"[59742, 73486, 80684, 86190, 71562, 100436, 119177, 120815, 133093, 114709, 114279, 118002, 113403, 106966, 109348, 106226, 109297, 107653, 107756, 108065]"
537,"[114117, 32022, 54357, 73341, 112286, 113552, 107322, 65214, 113362, 52126, 82406, 29546, 52027, 115580, 78875, 64116, 97202, 82269, 74258, 115988]"
538,"[110877, 167260, 104036, 114388, 114681, 112585, 109508, 110428, 110769, 109348, 110771, 106226, 106519, 107943, 108065, 108071, 108101, 57012, 47396, 53125]"
539,"[113967, 115742, 38235, 99703, 38355, 101492, 67116, 98213, 89853, 86423, 115012, 112819, 63462, 91605, 77663, 58182, 82979, 84370, 37008, 66808]"
540,"[108052, 114709, 112431, 112573, 75314, 112384, 109686, 110912, 110932, 109830, 110357, 111503, 106977, 103639, 99348, 103064, 101414, 116282, 120363, 73486]"
541,"[94737, 468569, 298148, 88011, 97428, 91419, 80339, 117951, 91042, 338013, 1375666, 77975, 97216, 73195, 93105, 407887, 120888, 119822, 88847, 86960]"
542,"[1104001, 1205489, 78788, 99685, 114814, 780504, 75314, 94226, 1091722, 800369, 1193138, 1454468, 160862, 903624, 960144, 162346, 974661, 263488, 1282140, 240890]"
543,"[110912, 120623, 109506, 109830, 110357, 111257, 111503, 325980, 107290, 107478, 120915, 103064, 117608, 68646, 80684, 107048, 119094, 119654, 113497, 113189]"
544,"[103994, 64115, 91790, 74958, 99204, 472033, 2488496, 113987, 22111, 114681, 113819, 106307, 366548, 112364, 114478, 56119, 109348, 110950, 56732, 381681]"
545,"[117438, 91480, 56801, 120888, 84855, 72890, 113987, 114681, 113862, 115734, 112461, 113464, 113690, 114478, 109579, 111797, 110057, 110367, 111149, 114924]"
546,"[113189, 112384, 109707, 76759, 110357, 106918, 108160, 116282, 117500, 92099, 102975, 119229, 129387, 94721, 94226, 120586, 163651, 169547, 945513, 467406]"
547,"[76618, 110687, 120609, 119670, 265208, 401711, 97202, 268995, 75314, 112744, 15864, 71315, 61418, 26752, 139362, 2381249, 66904, 78875, 106273, 100758]"
548,"[114279, 98724, 97441, 88794, 77416, 105695, 44706, 97493, 98635, 93822, 119229, 119280, 83131, 98213, 79367, 99487, 138097, 139239, 73629, 120601]"
549,"[47034, 33467, 113326, 115571, 52357, 47396, 53125, 53291, 61418, 91763, 66921, 54215, 93058, 87843, 75686, 82096, 97441, 79522, 50212, 32553]"
550,"[104454, 144084, 180093, 265666, 266543, 114808, 112585, 108260, 780536, 111256, 375679, 107322, 106408, 109381, 108227, 45152, 33870, 63350, 372784, 46912]"
551,"[117247, 99371, 119141, 118688, 127723, 120631, 160862, 141098, 150377, 104291, 101329, 120855, 119282, 54649, 118617, 97050, 111359, 115433, 115956, 116996]"
552,"[75314, 81505, 378194, 117951, 105236, 99685, 109707, 167404, 76618, 103859, 113749, 110769, 110950, 117608, 132347, 121164, 162661, 106308, 101640, 87800]"
553,"[106677, 983193, 74285, 82198, 58578, 88323, 89927, 92086, 960144, 125439, 142342, 130121, 381971, 450232, 1117385, 93105, 141926, 215129, 161081, 183659]"
554,"[114319, 114117, 113819, 115759, 112579, 112679, 106226, 112966, 116253, 117979, 117913, 116313, 56923, 104036, 56172, 89881, 70735, 67185, 50212, 23969]"
555,"[94721, 126029, 234215, 95468, 32138, 167260, 120363, 88258, 95159, 78788, 108211, 81505, 117589, 137523, 107779, 107225, 82206, 111613, 114103, 106810]"
556,"[114681, 118571, 78748, 88763, 97576, 99423, 79945, 110771, 112722, 114508, 114287, 109446, 115759, 102975, 108358, 109506, 113071, 119654, 110478, 113117]"
557,"[322330, 386588, 337563, 5480340, 24548, 1608290, 1374989, 24166, 73707, 200087, 1179891, 433387, 374900, 1038686, 112508, 411477, 1472122, 320661, 1226273, 117011]"
558,"[114814, 112864, 361596, 107822, 108515, 32904, 43278, 43274, 117318, 82340, 50825, 97937, 105107, 102370, 66921, 97499, 97165, 56801, 22100, 97576]"
559,"[114781, 108358, 43278, 47437, 43014, 61418, 82846, 81375, 81398, 85859, 23969, 61512, 120902, 61811, 76618, 102250, 118799, 169547, 58182, 48380]"
560,"[98635, 89017, 95159, 97441, 118842, 94947, 58150, 94812, 212346, 212720, 259446, 183649, 265666, 181875, 258000, 190590, 88011, 264464, 97351, 243155]"
561,"[79833, 114478, 114906, 117589, 1568921, 40522, 32551, 104291, 69704, 104438, 113824, 347246, 104652, 65724, 61184, 99674, 279077, 275277, 101540, 99703]"
562,"[1375666, 287978, 91369, 71853, 381061, 88170, 90329, 187738, 117802, 62622, 48280, 416449, 407887, 440963, 417741, 33870, 38650, 43274, 104692, 91867]"
563,"[980970, 1972779, 53291, 811138, 2262227, 400497, 61418, 117318, 815236, 82096, 61722, 32553, 1702439, 1606389, 2980516, 61578, 3472226, 36775, 71360, 1327194]"
564,"[301199, 159365, 379557, 112379, 108181, 112817, 113568, 104558, 116041, 412019, 142231, 120857, 138874, 34240, 185125, 93509, 181786, 180073, 206187, 97635]"
565,"[99703, 94947, 86423, 120831, 94226, 290334, 225071, 234215, 266543, 91605, 134273, 266697, 317705, 58182, 82089, 86617, 82979, 265666, 53291, 160916]"
566,"[449010, 108052, 1136608, 1318514, 418279, 120737, 114709, 478970, 112431, 114369, 114814, 112573, 75314, 112384, 110857, 234215, 109686, 266543, 317740, 120586]"
567,"[119396, 2488496, 93104, 1431045, 425112, 106911, 1022603, 111845, 374900, 1360860, 2404461, 1454468, 1798709, 95468, 765429, 443543, 133152, 126886, 361748, 1136608]"
568,"[83658, 118571, 90605, 113749, 78748, 88247, 79945, 181689, 102975, 84726, 100802, 110771, 129387, 119116, 95016, 120689, 113855, 137523, 120586, 117571]"
569,"[35446, 66808, 50976, 33804, 17925, 61735, 47673, 186566, 167260, 112722, 110771, 108399, 29583, 32910, 113270, 35896, 50419, 54698, 31725, 29162]"
570,"[112585, 980970, 107207, 29583, 790724, 970866, 477051, 90305, 88128, 92086, 2980516, 473705, 3472226, 134084, 409459, 413300, 255798, 410297, 2381249, 276751]"
571,"[112365, 117608, 117765, 1054478, 116827, 478970, 110413, 117979, 120669, 449121, 91064, 120907, 448157, 425061, 375912, 838283, 1119646, 910936, 463854, 780571]"
572,"[101921, 125439, 104694, 103074, 119822, 104952, 97165, 87469, 1951264, 1392190, 53604, 470752, 97441, 1515091, 89927, 87538, 2278388, 91042, 96438, 93105]"
573,"[108065, 108515, 109348, 120735, 167404, 211915, 120737, 268978, 104348, 120689, 82846, 103850, 98724, 104797, 104454, 91867, 172495, 264464, 146309, 405159]"
574,"[106519, 115736, 109348, 40522, 159097, 116209, 122933, 73486, 53125, 47396, 54215, 34583, 86879, 118749, 81398, 318462, 113987, 1663202, 114478, 110428]"
575,"[109579, 111507, 107057, 107554, 117107, 356910, 106611, 116361, 118147, 78446, 85809, 120434, 119081, 118570, 118954, 119668, 139362, 81554, 160429, 120449]"
576,"[109424, 161100, 91480, 97937, 105793, 40897, 103074, 119488, 99582, 118607, 146309, 56592, 181875, 185937, 310793, 112641, 129387, 120735, 361596, 53125]"
577,"[318462, 43278, 49261, 119360, 59113, 68699, 405422, 67411, 82694, 314353, 335266, 114117, 79833, 115734, 980970, 100133, 416320, 377752, 104810, 390221]"
578,"[1022603, 315327, 361748, 458352, 373889, 2278388, 816692, 68519, 467406, 1205489, 1323594, 499549, 988045, 1285016, 469494, 1119646, 1153040, 16938, 1657507, 118767]"
579,"[181865, 375679, 325805, 335266, 230600, 1136608, 78788, 146882, 181875, 327056, 211915, 246578, 162222, 338013, 407887, 286106, 181689, 264464, 190332, 266697]"
580,"[115751, 181316, 159382, 97778, 219965, 251114, 42876, 303714, 1230414, 82269, 131857, 91474, 277027, 102494, 120679, 245574, 57590, 109219, 27977, 52311]"
581,"[83798, 89469, 88128, 88323, 47034, 82348, 92991, 55824, 82198, 122690, 120660, 94737, 100802, 87781, 102138, 101540, 99423, 119094, 118571, 99810]"
582,"[113855, 109836, 86197, 70735, 64115, 87800, 85244, 140379, 104839, 105323, 200550, 103129, 279778, 275847, 83131, 324127, 273689, 192657, 121164, 61722]"
583,"[114709, 114369, 112573, 112384, 109686, 110357, 111503, 106977, 103639, 103064, 99348, 101414, 120363, 82971, 86190, 78748, 88763, 258463, 110932, 110413]"
584,"[1392190, 892769, 340163, 964517, 1568334, 2388725, 804558, 1614989, 1403865, 361862, 470752, 407304, 119738, 83131, 90329, 1111833, 1033643, 88161, 88128, 1091722]"
585,"[56801, 84783, 50783, 163187, 56197, 105265, 40506, 52561, 112744, 109579, 106519, 316654, 108101, 29162, 41509, 76538, 116361, 115580, 100332, 90967]"
586,"[499549, 84827, 88323, 382625, 435761, 337978, 58461, 101889, 467406, 454848, 57115, 328107, 988045, 1245526, 1049413, 89457, 100157, 478087, 82694, 90728]"
587,"[376541, 42451, 57546, 66817, 119360, 126250, 35169, 160916, 59800, 99871, 94882, 41546, 311648, 1821549, 77578, 32022, 86969, 50815, 95593, 2397619]"
588,"[120586, 133093, 167404, 56592, 75314, 209144, 126029, 138097, 83658, 120915, 87332, 266697, 57012, 169547, 240772, 34583, 71853, 116209, 73486, 90605]"
589,"[113749, 122690, 120616, 92099, 181689, 99423, 119174, 129387, 103772, 117571, 103776, 97576, 100802, 116695, 113041, 88763, 119116, 117438, 106673, 109446]"
590,"[167260, 113987, 209144, 128445, 151804, 139134, 57012, 240772, 265666, 117802, 105793, 78788, 56218, 97493, 258463, 117666, 119229, 172495, 118842, 93409]"
591,"[22111, 243155, 290334, 126029, 203009, 266543, 162346, 363771, 167404, 138524, 198781, 169547, 120737, 145487, 90329, 119217, 295297, 181865, 84434, 190590]"
592,"[115697, 100133, 362227, 110950, 107302, 117331, 349903, 356910, 117038, 116477, 118615, 118688, 119874, 119468, 379786, 119345, 120082, 120008, 120873, 36868]"
593,"[110005, 117979, 95159, 104036, 113819, 116367, 112461, 114478, 126029, 110769, 110771, 109443, 107302, 122933, 108122, 108101, 163651, 94012, 117887, 67992]"
594,"[84827, 110148, 114069, 99348, 77663, 86617, 32976, 64276, 99703, 56801, 61735, 63374, 317248, 48280, 101969, 83791, 115639, 116324, 70460, 236784]"
595,"[105107, 102975, 36342, 132477, 77280, 78902, 114117, 114272, 112364, 61395, 112541, 112857, 113114, 109579, 110116, 113967, 108260, 111756, 106226, 106471]"
596,"[111797, 109219, 107151, 107756, 65214, 113362, 78875, 50976, 85859, 87884, 67959, 56193, 101669, 105046, 251031, 97108, 81398, 765432, 89791, 97499]"
597,"[28010, 66808, 24216, 65377, 97123, 87265, 86969, 97216, 93378, 15648, 113228, 109424, 116324, 110950, 107096, 65214, 32484, 38787, 49261, 33891]"
598,"[101862, 93886, 109443, 372588, 72951, 82406, 66808, 46912, 77766, 120324, 91326, 93818, 56197, 191397, 171580, 97722, 97778, 98554, 385267, 65988]"
599,"[1321870, 108185, 265029, 964517, 112715, 319262, 113117, 109067, 106598, 115678, 78446, 106387, 120765, 87363, 90633, 88323, 92699, 85244, 84602, 1490017]"
600,"[112573, 109830, 1104001, 945513, 113497, 113189, 113161, 112431, 112697, 114369, 112384, 112462, 113957, 110148, 114069, 110912, 111282, 109040, 109444, 110475]"
601,"[325980, 361862, 117951, 66921, 166924, 335266, 118715, 190590, 151804, 372183, 119217, 120737, 120382, 264464, 126029, 211915, 146882, 887883, 180093, 120586]"
602,"[99685, 169547, 106677, 107478, 34583, 31381, 26029, 70707, 79470, 84865, 97499, 81398, 81505, 94625, 97493, 82010, 119229, 118571, 120255, 138704]"
603,"[97499, 86856, 112722, 111112, 32904, 34583, 31381, 82846, 93191, 81398, 70735, 61722, 71315, 99334, 44706, 38355, 78841, 91867, 64115, 120032]"
604,"[120784, 132477, 118929, 120780, 113010, 113870, 110997, 111094, 120873, 120660, 388980, 108174, 79833, 91541, 88930, 128853, 129290, 107626, 94737, 56443]"
605,"[50976, 116999, 88146, 62376, 55471, 93640, 95690, 55895, 79638, 45891, 94608, 95119, 102316, 69281, 264472, 250797, 300532, 80025, 298744, 81974]"
606,"[290334, 21884, 90756, 87469, 338751, 978762, 105151, 63462, 84805, 111149, 364725, 106697, 372183, 1659337, 78346, 230600, 93818, 117500, 1748122, 116629]"
607,"[387564, 796366, 425210, 365737, 471711, 425112, 482571, 416449, 371746, 468569, 407887, 1049413, 363547, 780536, 109890, 107507, 108515, 338348, 61418, 50825]"
608,"[30993, 88128, 58461, 379225, 46478, 115033, 324197, 113690, 363226, 110005, 106966, 381681, 107096, 23563, 32910, 82509, 383694, 375063, 275491, 53459]"
609,"[86617, 112637, 114808, 114131, 112288, 332375, 111579, 109348, 109306, 106332, 107507, 97530, 108160, 116095, 109381, 117333, 108227, 91763, 110521, 86879]"
610,"[1663202, 109707, 390384, 62622, 60196, 81505, 118884, 118971, 120812, 139809, 454848, 945513, 212346, 244244, 2582802, 86567, 418763, 454876, 295178, 416449]"
611,"[109040, 109444, 113497, 112346, 112281, 113161, 97757, 112431, 112384, 112462, 112864, 113957, 100912, 109686, 110148, 111282, 114924, 109831, 110475, 111257]"
612,"[43274, 105435, 454848, 409459, 337978, 1270798, 477348, 887912, 936501, 416449, 1250777, 1136608, 446029, 97351, 796366, 373469, 59742, 317919, 454876, 425210]"
613,"[96895, 91042, 120623, 108399, 117060, 101507, 85334, 117438, 96438, 467406, 86879, 56218, 98635, 102975, 116996, 120669, 317248, 758758, 80339, 73195]"
614,"[46912, 71360, 221027, 327056, 378194, 112744, 115639, 116324, 112585, 109579, 110099, 375679, 316654, 107207, 107554, 108101, 108122, 108515, 317705, 84370]"
615,"[159273, 277434, 2884206, 2561572, 114681, 2388725, 114478, 110005, 106544, 56801, 32553, 89869, 169858, 115693, 53198, 68473, 91431, 17925, 40522, 28950]"
616,"[120915, 120737, 87469, 94721, 109445, 111161, 109830, 107822, 133093, 108052, 83658, 102926, 167404, 169547, 68646, 100802, 91042, 137523, 101669, 167260]"
617,"[332375, 120185, 120188, 83767, 172493, 159097, 243155, 213149, 232500, 255819, 2080374, 298203, 290334, 117959, 988595, 163978, 119094, 53291, 145487, 215129]"
618,"[112864, 101410, 107822, 21884, 62622, 95016, 61418, 90605, 71562, 88247, 61722, 71315, 105695, 74958, 112641, 112431, 114369, 87803, 94226, 42004]"
619,"[133093, 71853, 73486, 78788, 119488, 120815, 114709, 97757, 209144, 109508, 76759, 108065, 83658, 120915, 32910, 167404, 57012, 117333, 169547, 68646]"
620,"[424095, 112346, 106673, 412019, 63385, 97814, 379725, 245574, 257360, 367089, 978762, 101410, 1185416, 405094, 166924, 96446, 1341188, 186975, 454945, 429591]"
621,"[45793, 89941, 54033, 106966, 366551, 43014, 28010, 26029, 51459, 116242, 66808, 89881, 40897, 118571, 102494, 89469, 73440, 91738, 149723, 91557]"
622,"[94226, 381061, 94721, 120915, 363771, 373889, 796366, 120601, 92099, 71315, 948470, 119488, 120591, 95953, 454921, 1392190, 2395427, 478970, 1431045, 425112]"
623,"[1853728, 405094, 469494, 113749, 338512, 106677, 110064, 103007, 1403865, 374330, 338325, 113762, 339412, 318462, 101301, 340012, 345950, 844330, 117332, 116191]"
624,"[56801, 116324, 110763, 65214, 35446, 46414, 52311, 13442, 119656, 30993, 48356, 44079, 118564, 28950, 103905, 49730, 46303, 32234, 44829, 161860]"
625,"[2713180, 1895587, 114369, 2042568, 357413, 2980516, 3472226, 120689, 454848, 1899353, 1245492, 1935179, 907657, 816711, 446029, 338751, 1570728, 315733, 325710, 332452]"
626,"[114924, 108160, 43274, 32553, 92699, 72271, 91738, 34862, 83929, 76095, 112346, 113862, 115759, 374900, 106697, 107507, 29583, 365748, 117998, 117333]"
627,"[102138, 384369, 93744, 119527, 388395, 1055369, 222851, 280707, 758774, 82362, 101410, 304126, 1022603, 825232, 309698, 328107, 371746, 454848, 361862, 884328]"
628,"[106519, 309698, 106856, 332379, 118971, 111149, 236027, 48918, 424755, 117951, 114388, 114117, 114272, 112585, 114682, 109579, 110116, 110365, 110428, 28772]"
629,"[126029, 112571, 128853, 106965, 125439, 332379, 80339, 240772, 104431, 103772, 107048, 172495, 120888, 93409, 109254, 114887, 108174, 133093, 113117, 108333]"
630,"[44081, 70735, 74958, 243155, 84805, 162346, 335266, 333766, 68473, 265666, 31381, 43014, 163988, 38650, 31679, 162661, 46912, 134119, 97441, 50212]"
631,"[126029, 109686, 111257, 103639, 268978, 32138, 75860, 264464, 98213, 90756, 112431, 112697, 120694, 75314, 94721, 209144, 112384, 112864, 113957, 114898]"
632,"[441773, 1631867, 405159, 1408101, 458339, 2015381, 122690, 892769, 1250777, 327137, 800080, 1136608, 1877832, 73802, 140352, 467406, 124315, 134119, 312004, 99685]"
633,"[70016, 126029, 268978, 32138, 96438, 167260, 43274, 59742, 79470, 108598, 93779, 80455, 72431, 120363, 68646, 117218, 119217, 107048, 88763, 258463]"
634,"[118799, 167260, 105236, 120689, 73486, 93058, 120815, 114709, 112431, 114369, 114814, 112573, 75314, 94226, 112384, 109686, 76759, 120586, 110413, 110912]"
635,"[21884, 105151, 117589, 100263, 22100, 56869, 47296, 180073, 50212, 82096, 44081, 61418, 93822, 53291, 61722, 33467, 70047, 53125, 47396, 56218]"
636,"[70016, 109579, 120586, 111149, 107151, 120735, 107688, 108399, 29583, 96438, 43274, 59742, 338013, 72431, 118715, 180093, 108122, 118040, 114808, 109381]"
637,"[114709, 112384, 118799, 110912, 108399, 33467, 167260, 120689, 71853, 73486, 99685, 79522, 71315, 54997, 120815, 98213, 112641, 113627, 90756, 112431]"
638,"[87469, 90305, 94721, 105629, 91541, 88930, 99422, 116683, 97428, 118114, 131325, 83530, 86200, 94012, 88846, 46435, 104691, 119951, 71807, 120828]"
639,"[167260, 109508, 106519, 57012, 47396, 53125, 34583, 40522, 120363, 78788, 54215, 81398, 75686, 79522, 71315, 56218, 47478, 110877, 119488, 71562]"
640,"[102803, 105236, 113497, 113189, 75314, 94721, 112384, 234215, 110057, 120586, 110912, 110932, 111112, 110186, 107206, 120735, 103639, 73629, 117891, 117774]"
641,"[106471, 95159, 116367, 110005, 106966, 109504, 106677, 107507, 413895, 31580, 62622, 38650, 46912, 92099, 91480, 98724, 97351, 98635, 82010, 74285]"
642,"[84370, 35446, 79944, 45793, 112714, 91790, 119517, 30341, 114478, 92699, 96166, 114702, 120788, 110428, 120684, 25164, 107653, 157016, 108101, 108122]"
643,"[94721, 112384, 103639, 80455, 97351, 113627, 112431, 75314, 109707, 108550, 111503, 106977, 416449, 477348, 108399, 361748, 99348, 96895, 101414, 116282]"
644,"[110428, 24216, 108399, 34583, 97240, 65724, 54215, 36775, 113277, 98213, 113161, 113627, 112431, 112697, 114369, 113819, 110877, 61184, 57372, 90633]"
645,"[325537, 123755, 289043, 313911, 133152, 207275, 324127, 361862, 387564, 273689, 266308, 259711, 281358, 343135, 808146, 343660, 332452, 295178, 399201, 187078]"
646,"[137523, 118055, 298148, 121766, 102798, 119896, 119468, 24216, 258463, 181689, 325980, 167260, 118158, 117110, 114682, 109635, 316654, 343818, 116768, 116322]"
647,"[111252, 117688, 86423, 149151, 120663, 181288, 42546, 79588, 211915, 113987, 112286, 116151, 113247, 116324, 112585, 374900, 114702, 107426, 375679, 109254]"
648,"[460791, 114808, 109579, 107566, 113967, 109450, 107426, 2639344, 324127, 273689, 854678, 106544, 2872718, 25164, 1706620, 27125, 29947, 33891, 436724, 66808]"
