tmdbId,tmdbIds
147441,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
265195,"[11489, 293310, 9896, 1791, 49096, 31514, 19460, 12456, 21135, 8016, 44345, 52345, 5206, 60141, 8461, 8938, 34283, 67612, 67062, 8353, 48303, 59490, 54083, 65673, 47261, 75964, 25774, 76696, 103328, 97989, 128190, 80518, 44516, 191720, 110428, 157851, 42590, 137221, 54155, 284362, 10889, 307, 8072, 5544, 41730, 25212, 33828, 10613, 25985, 125707]"
9742,"[11421, 37405, 137182, 91551, 203833, 42188, 6972, 132344, 156700, 127373, 14748, 28178, 86837, 147773, 2117, 15584, 38684, 136795, 205220, 11293, 97630, 11321, 2457, 146233, 5723, 11986, 85350, 12159, 300, 44115, 2011, 87827, 4538, 575, 83666, 11634, 140823, 12444, 152601, 44826, 767, 50014, 12445, 866, 84892, 74465, 675, 16869, 8321, 19913]"
100042,"[109418, 87428, 59961, 9072, 9757, 59962, 16299, 146216, 12096, 37821, 10152, 9486, 11918, 203801, 11090, 7288, 39451, 119450, 12118, 9750, 4257, 177677, 27576, 56292, 37834, 107985, 38055, 12153, 64688, 93456, 11825, 10661, 10402, 12107, 10157, 33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085]"
206821,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
15741,"[29030, 17343, 30062, 28172, 21484, 20850, 39891, 3134, 28794, 45964, 18939, 40723, 15516, 9299, 12262, 233, 24124, 47886, 25239, 4241, 28679, 57447, 42695, 28942, 1836, 29437, 27425, 26517, 31965, 29049, 14262, 5729, 24106, 28504, 41212, 18917, 15271, 9694, 28055, 27429, 11343, 15018, 26774, 25649, 9709, 806, 15742, 21156, 9695, 13121]"
114750,"[45549, 19092, 28070, 37532, 6917, 22500, 20075, 11469, 26978, 30924, 24919, 15119, 32685, 10285, 15901, 15902, 28893, 20726, 11351, 29161, 11811, 4365, 11069, 10829, 10686, 14510, 24341, 11052, 24924, 31117, 43388, 29173, 1662, 17467, 30983, 32526, 3177, 12583, 11049, 8968, 185441, 19884, 11453, 10060, 33061, 18011, 18164, 14351, 1975, 30060]"
266856,"[205596, 285783, 296098, 15555, 210479, 50839, 71859, 2253, 109410, 209403, 46503, 72207, 82525, 22553, 59108, 96724, 209263, 271714, 154400, 266285, 39053, 10553, 16991, 238636, 1666, 239563, 87093, 171274, 22575, 43593, 55725, 239678, 39538, 205587, 45658, 5820, 14753, 13250, 106747, 9753, 253412, 190859, 278927, 75174, 74643, 109443, 594, 242090, 206487, 115782]"
282848,"[13700, 43752, 13925, 15854, 40724, 43517, 13931, 83860, 13932, 13933, 200481, 296096, 159550, 258489, 127380, 11451, 9794, 19840, 72570, 77877, 112949, 82881, 253310, 138103, 239571, 228326, 238215, 257445, 271110, 209112, 159824, 12177, 227973, 321697, 34016, 97020, 166424, 140300, 49040, 181533, 38802, 47933, 21032, 324668, 10032, 116711, 20526, 131634, 286565, 13804]"
110416,"[27681, 13971, 70588, 83443, 11400, 222935, 42188, 185574, 11132, 7347, 270303, 152532, 74643, 10563, 150540, 47931, 114150, 293310, 242224, 318224, 157350, 187017, 30969, 198663, 205596, 264660, 1991, 14442, 5038, 16996, 72190, 8216, 1581, 122906, 12444, 266856, 11459, 4523, 24447, 10330, 14836, 11397, 1588, 64688, 84892, 59436, 350, 68718, 16859, 14160]"
241771,"[26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545, 31151, 31863, 12623, 8217, 32569, 18030, 11536, 8463, 59585, 32261, 49788, 16560, 32330, 2148, 11308, 33214, 66092, 40932, 1716, 77670, 34084, 10170, 4267, 4031, 32484, 37230, 14729, 41034, 28577, 50035]"
303623,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
135397,"[44048, 82700, 49040, 91314, 10992, 137094, 228161, 140300, 58595, 39254, 72559, 46529, 49444, 41513, 227973, 76170, 158852, 1724, 5559, 10040, 18360, 127380, 49524, 97020, 177677, 58496, 225574, 124905, 274167, 117251, 102899, 8869, 8247, 206647, 38745, 258489, 20526, 168259, 75612, 87101, 14869, 49521, 94348, 97614, 49526, 177494, 159824, 307081, 10196, 109491]"
293310,"[11489, 265195, 49096, 31514, 19460, 12456, 21135, 8016, 44345, 52345, 5206, 60141, 8461, 8938, 34283, 67612, 67062, 8353, 48303, 59490, 54083, 65673, 47261, 75964, 25774, 76696, 103328, 97989, 128190, 80518, 44516, 191720, 110428, 157851, 42590, 137221, 54155, 284362, 9896, 1791, 10889, 307, 8072, 5544, 41730, 25212, 33828, 10613, 25985, 125707]"
227159,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
256917,"[27275, 246403, 149509, 274854, 81549, 193544, 265351, 76757, 38073, 48572, 220289, 273271, 87421, 122081, 20829, 80585, 209112, 264644, 266294, 195589, 333371, 246741, 82532, 131634, 82702, 22327, 1948, 203801, 110415, 82654, 271110, 314365, 198184, 1991, 131631, 340, 7512, 2976, 3509, 20453, 14301, 49530, 228967, 22970, 107985, 212778, 240832, 1992, 50544, 83542]"
294254,"[62320, 23128, 147773, 84892, 140420, 50014, 40807, 4415, 1771, 44115, 331, 100402, 87827, 244786, 270303, 177572, 45612, 58574, 264660, 54138, 61791, 150540, 7453, 205596, 49047, 157336, 120467, 767, 11324, 330, 411, 13475, 128, 9693, 12405, 752, 19995, 2062, 640, 129, 673, 1587, 27205, 141, 37165, 713, 194, 597, 2493, 9398]"
244458,"[45549, 19092, 28070, 37532, 6917, 22500, 20075, 11469, 26978, 30924, 24919, 15119, 32685, 10285, 15901, 15902, 28893, 20726, 11351, 29161, 11811, 4365, 11069, 10829, 10686, 14510, 24341, 11052, 24924, 31117, 43388, 29173, 1662, 17467, 30983, 32526, 3177, 12583, 11049, 8968, 185441, 19884, 11453, 10060, 33061, 18011, 18164, 14351, 1975, 30060]"
303742,"[228967, 193893, 20662, 13455, 37472, 59440, 9567, 76338, 122917, 2080, 7485, 190859, 109443, 8271, 96721, 16538, 8007, 41154, 58496, 64690, 10195, 109414, 68721, 10590, 225574, 10189, 34544, 699, 8909, 64688, 1724, 100402, 54138, 80274, 82654, 10764, 1487, 14756, 1771, 57158, 58574, 10138, 646, 37724, 191903, 4964, 1858, 1930, 657, 534]"
297596,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
207774,"[29030, 17343, 30062, 28172, 21484, 20850, 39891, 3134, 28794, 45964, 18939, 40723, 15516, 9299, 12262, 233, 24124, 47886, 25239, 4241, 28679, 57447, 42695, 28942, 1836, 29437, 27425, 26517, 31965, 29049, 14262, 5729, 24106, 28504, 41212, 18917, 15271, 9694, 28055, 27429, 11343, 15018, 26774, 25649, 9709, 806, 15742, 21156, 9695, 13121]"
270005,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
17792,"[29030, 17343, 30062, 28172, 21484, 20850, 39891, 3134, 28794, 45964, 18939, 40723, 15516, 9299, 12262, 233, 24124, 47886, 25239, 4241, 28679, 57447, 42695, 28942, 1836, 29437, 27425, 26517, 31965, 29049, 14262, 5729, 24106, 28504, 41212, 18917, 15271, 9694, 28055, 27429, 11343, 15018, 26774, 25649, 9709, 806, 15742, 21156, 9695, 13121]"
158483,"[158, 25126, 55615, 20803, 20878, 24655, 20875, 384798, 13754, 8953, 42994, 12140, 20993, 20871, 11129, 15060, 51739, 7249, 123025, 11621, 140420, 59967, 83542, 12429, 75612, 11299, 8392, 152532, 431, 39514, 81, 9323, 12162, 4935, 137113, 16320, 10528, 7299, 120467, 11324, 76341, 157336, 128, 641, 10681, 9273, 129, 941, 38, 185]"
122917,"[80274, 228967, 76338, 157353, 10195, 225574, 97020, 258489, 127380, 131634, 227973, 13700, 43752, 13925, 15854, 40724, 43517, 13931, 83860, 13932, 13933, 200481, 303742, 296096, 159550, 140300, 1724, 13930, 57158, 159824, 1930, 49040, 49444, 271110, 209112, 13042, 5559, 220289, 68721, 131631, 124905, 62177, 193893, 150689, 135397, 9697, 38802, 198663, 324668, 282848]"
227306,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
252171,"[29030, 17343, 30062, 28172, 21484, 20850, 39891, 3134, 28794, 45964, 18939, 40723, 15516, 9299, 12262, 233, 24124, 47886, 25239, 4241, 28679, 57447, 42695, 28942, 1836, 29437, 27425, 26517, 31965, 29049, 14262, 5729, 24106, 28504, 41212, 18917, 15271, 9694, 28055, 27429, 11343, 15018, 26774, 25649, 9709, 806, 15742, 21156, 9695, 13121]"
34505,"[21921, 28963, 25117, 26621, 21585, 13643, 13015, 34513, 22975, 21923, 34647, 121986, 277216, 147538, 25468, 26317, 24804, 308369, 3782, 16646, 74643, 9490, 8327, 86838, 24238, 273248, 86829, 107985, 24447, 262, 76203, 7446, 422, 11455, 1678, 82690, 5143, 3989, 137106, 19833, 59436, 3176, 11282, 12105, 194662, 901, 242582, 152601, 11302, 10189]"
241239,"[26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545, 31151, 31863, 12623, 8217, 32569, 18030, 11536, 8463, 59585, 32261, 49788, 16560, 32330, 2148, 11308, 33214, 66092, 40932, 1716, 77670, 34084, 10170, 4267, 4031, 32484, 37230, 14729, 41034, 28577, 50035]"
228970,"[39053, 46503, 72207, 82525, 109410, 171274, 239678, 22553, 59108, 96724, 209263, 271714, 1666, 239563, 87093, 22575, 5820, 26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545, 31151, 31863, 12623, 8217, 32569, 18030, 11536, 8463, 59585, 32261, 49788, 16560, 32330]"
284296,"[26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545, 31151, 31863, 12623, 8217, 32569, 18030, 11536, 8463, 59585, 32261, 49788, 16560, 32330, 2148, 11308, 33214, 66092, 40932, 1716, 77670, 34084, 10170, 4267, 4031, 32484, 37230, 14729, 41034, 28577, 50035]"
87093,"[1666, 239563, 22575, 22553, 59108, 96724, 209263, 271714, 109410, 46503, 72207, 82525, 39053, 171274, 239678, 5820, 228970, 9523, 33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723]"
224141,"[13341, 22553, 59108, 96724, 209263, 271714, 109410, 1666, 239563, 87093, 22575, 46503, 72207, 82525, 39053, 171274, 239678, 5820, 228970, 9523, 39538, 26397, 80585, 24253, 44603, 72331, 238713, 129670, 50837, 33689, 26744, 28120, 31556, 26167, 49126, 25445, 34774, 31638, 95627, 29242, 24453, 144953, 33666, 35119, 29076, 22178, 43463, 19259, 24918, 43109]"
243684,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
228967,"[303742, 193893, 20662, 122917, 13455, 37472, 2080, 59440, 9567, 76338, 82654, 7485, 10195, 80274, 109414, 190859, 109443, 8271, 100402, 96721, 64688, 27275, 246403, 149509, 256917, 274854, 81549, 193544, 265351, 16538, 8007, 76757, 1487, 41154, 58496, 64690, 57158, 1930, 58574, 68721, 4964, 10590, 225574, 10189, 34544, 699, 8909, 38073, 48572, 101299]"
207703,"[211672, 264660, 76493, 68726, 206487, 167581, 197033, 116745, 273271, 48572, 38073, 140607, 13042, 64688, 150689, 43923, 209403, 43593, 154400, 266285, 10553, 16991, 238636, 9697, 67660, 156022, 109414, 84199, 22492, 194188, 201088, 190859, 75174, 195589, 7446, 5559, 13353, 134374, 15472, 246741, 20312, 32305, 76757, 177572, 11322, 127585, 1992, 228970, 75612, 27275]"
181533,"[116711, 257344, 166424, 11451, 9794, 19840, 72570, 77877, 112949, 82881, 253310, 138103, 239571, 228326, 238215, 257445, 12177, 321697, 17927, 34016, 18360, 38575, 114150, 47933, 10032, 9543, 286565, 13804, 212716, 17578, 10030, 81188, 158852, 27022, 254128, 23048, 282848, 10761, 209112, 44912, 33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646]"
68737,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
276908,"[10723, 11595, 14671, 25330, 10320, 7342, 8292, 26769, 55465, 276165, 77987, 77805, 184149, 209276, 314407, 45147, 342786, 372315, 9604, 11186, 172533, 11495, 84330, 26618, 18480, 9730, 9927, 18533, 137093, 11690, 68722, 11507, 6575, 46705, 122081, 13376, 2617, 10023, 109439, 10780, 249397, 16306, 9900, 9431, 11284, 7520, 17609, 97367, 483, 264644]"
198184,"[48572, 38073, 273271, 152747, 76757, 157834, 76493, 195589, 110415, 264660, 27275, 246403, 149509, 256917, 274854, 81549, 193544, 265351, 10859, 58048, 188927, 246741, 245706, 107985, 59859, 8966, 50275, 266294, 53182, 80585, 127585, 264644, 68726, 124905, 49051, 137113, 220289, 209112, 50456, 240832, 22327, 33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685]"
260346,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
201088,"[22492, 324668, 273481, 85350, 312221, 207703, 245891, 122906, 68726, 75612, 190859, 68734, 102899, 150540, 17431, 242582, 45612, 106646, 152601, 264660, 194662, 49047, 44214, 137113, 12162, 157336, 9693, 16869, 1372, 17654, 77338, 2502, 2503, 598, 27205, 2501, 9377, 103, 550, 77, 857, 1891, 105, 1892, 11, 278, 862, 8844, 15602, 31357]"
87101,"[206647, 274167, 291805, 249070, 296099, 34544, 68735, 39254, 24480, 13929, 105864, 315465, 38778, 58496, 188927, 77866, 203801, 135397, 168259, 64686, 261392, 55721, 10859, 76492, 9353, 119450, 44048, 41154, 158852, 76163, 10138, 91314, 58048, 89492, 41730, 25212, 33828, 10613, 25985, 125707, 42612, 35650, 13915, 10985, 18408, 15278, 19415, 32235, 54973, 34681]"
26621,"[21921, 28963, 25117, 34505, 21585, 13643, 13015, 34513, 22975, 21923, 34647, 121986, 277216, 147538, 25468, 26317, 24804, 308369, 3782, 16646, 74643, 9490, 8327, 86838, 24238, 273248, 86829, 107985, 24447, 262, 76203, 7446, 422, 11455, 1678, 82690, 5143, 3989, 137106, 19833, 59436, 3176, 11282, 12105, 194662, 901, 242582, 152601, 11302, 10189]"
149362,"[26744, 28120, 31556, 26167, 49126, 25445, 34774, 95627, 29242, 24453, 33666, 35119, 22178, 43463, 19259, 24918, 13715, 12704, 32686, 38545, 31151, 31863, 12623, 8217, 32569, 18030, 11536, 8463, 59585, 32261, 49788, 16560, 32330, 2148, 11308, 33214, 66092, 40932, 1716, 77670, 34084, 10170, 4267, 4031, 32484, 37230, 14729, 41034, 28577, 50035]"
4226,"[29030, 17343, 30062, 28172, 21484, 20850, 39891, 3134, 28794, 45964, 18939, 40723, 15516, 9299, 12262, 233, 24124, 47886, 25239, 4241, 28679, 57447, 42695, 28942, 1836, 29437, 27425, 26517, 31965, 29049, 14262, 5729, 24106, 28504, 41212, 18917, 15271, 9694, 28055, 27429, 11343, 15018, 26774, 25649, 9709, 806, 15742, 21156, 9695, 13121]"
24655,"[158, 25126, 55615, 20803, 20878, 158483, 20875, 384798, 13754, 8953, 42994, 12140, 20993, 20871, 11129, 15060, 51739, 7249, 123025, 11621, 140420, 59967, 83542, 12429, 75612, 11299, 8392, 152532, 431, 39514, 81, 9323, 12162, 4935, 137113, 16320, 10528, 7299, 120467, 11324, 76341, 157336, 128, 641, 10681, 9273, 129, 941, 38, 185]"
256876,"[41730, 25212, 33828, 10613, 25985, 125707, 42612, 35650, 13915, 10985, 18408, 15278, 19415, 32235, 54973, 34681, 502, 37939, 12197, 15272, 15003, 17680, 79519, 52903, 39440, 46138, 46689, 52013, 8967, 63144, 55244, 69735, 70578, 59457, 75301, 100046, 84327, 84169, 84284, 124067, 90603, 133823, 130750, 158999, 138217, 226632, 124623, 100241, 202141, 258476]"
270303,"[1643, 97370, 23439, 40478, 83660, 19971, 76025, 49963, 22307, 10995, 14048, 331781, 14533, 67273, 16608, 42296, 25284, 11300, 157849, 1382, 293310, 29030, 17343, 30062, 28172, 21484, 20850, 39891, 3134, 28794, 27681, 45964, 18939, 40723, 15516, 9299, 12262, 233, 24124, 47886, 25239, 4241, 28679, 57447, 42695, 28942, 1836, 29437, 27425, 26517]"
3539,"[1661, 8885, 1964, 54102, 189197, 3902, 27579, 4942, 8880, 110414, 10575, 2117, 10360, 6968, 185574, 17609, 37495, 62215, 5902, 12172, 249397, 80379, 30969, 50456, 1579, 276, 6538, 45523, 10313, 9952, 2013, 843, 76203, 11499, 269, 10234, 452, 86829, 501, 70981, 922, 68724, 9777, 10316, 228150, 25, 24447, 9314, 39452, 44115]"
262176,"[20992, 62835, 199373, 33196, 262500, 241848, 20871, 24253, 240832, 254128, 9335, 16995, 117263, 75780, 9833, 11499, 228150, 15472, 7555, 13448, 177677, 56292, 65754, 49049, 7451, 1398, 4108, 938, 9602, 14756, 49521, 39514, 1571, 77338, 285, 3981, 9322, 11324, 8195, 58574, 59967, 2048, 10528, 9654, 2109, 423, 787, 9008, 9737, 157350]"
256740,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
76341,"[140607, 293660, 109414, 72105, 28053, 89492, 7446, 68726, 244786, 273248, 99861, 264660, 34544, 4638, 83666, 110415, 51540, 83542, 82532, 39513, 312221, 22538, 87502, 134374, 152601, 8363, 64689, 61791, 64688, 157336, 51497, 137113, 76726, 82690, 14160, 22947, 314365, 23631, 1991, 127585, 177572, 57214, 116741, 116745, 152760, 12279, 24469, 169813, 49047, 120467]"
140607,"[116745, 76341, 293660, 5174, 87421, 134374, 207703, 74534, 68726, 109414, 195589, 1771, 46529, 127585, 24428, 82690, 333371, 18360, 120467, 110415, 38575, 57201, 12279, 286217, 59678, 107985, 64686, 82700, 116741, 118340, 99861, 100402, 49524, 9543, 117251, 56292, 22538, 26389, 10030, 240832, 76163, 37707, 136400, 10032, 1246, 43923, 102899, 82654, 10528, 4638]"
68735,"[206647, 291805, 274167, 105864, 315465, 71552, 246655, 14771, 13339, 72197, 249070, 11542, 98566, 45549, 19092, 28070, 37532, 6917, 22500, 20075, 11469, 26978, 30924, 24919, 15119, 32685, 10285, 15901, 15902, 28893, 20726, 11351, 29161, 11811, 4365, 11069, 10829, 10686, 14510, 24341, 11052, 24924, 31117, 43388, 29173, 1662, 17467, 30983, 32526, 3177]"
99861,"[76170, 131634, 49521, 127585, 177572, 209112, 282848, 87421, 20526, 100402, 44943, 13252, 228161, 51876, 81188, 271110, 82654, 118340, 27022, 17578, 9543, 131631, 38575, 225574, 10195, 1930, 48138, 44833, 62177, 75656, 76341, 62128, 253941, 137113, 49040, 97020, 117251, 10200, 157353, 14728, 534, 2059, 68724, 82700, 136400, 18360, 49538, 166424, 2116, 13700]"
102899,"[245891, 18360, 158852, 18487, 38575, 1771, 135397, 14869, 9543, 137094, 44833, 38356, 13252, 254128, 137113, 68735, 118340, 117263, 44048, 58595, 57201, 1724, 27022, 91314, 74534, 10138, 127585, 17578, 49521, 13012, 44040, 54138, 62213, 109491, 14139, 257344, 81005, 286565, 296099, 82700, 257211, 68726, 116711, 9397, 49526, 181533, 94348, 97614, 26389, 44943]"
166424,"[11451, 9794, 19840, 72570, 77877, 112949, 82881, 253310, 138103, 239571, 228326, 238215, 257445, 181533, 321697, 12177, 116711, 34016, 47933, 257344, 114150, 10032, 18360, 286565, 13804, 212716, 158852, 10030, 38575, 17578, 9543, 17927, 23048, 254128, 27022, 44912, 82654, 142061, 282848, 44943, 10761, 257211, 1267, 3638, 116745, 13335, 9339, 12556, 49521, 9007]"
293660,"[140607, 76341, 152601, 76163, 269149, 68726, 246741, 23048, 16871, 286217, 281957, 8141, 52520, 27578, 333371, 19908, 561, 273248, 10030, 10032, 64682, 24428, 82654, 271110, 22538, 9900, 64686, 7446, 177572, 137106, 110415, 116745, 51540, 9339, 277216, 87101, 22881, 109421, 12177, 45658, 109414, 166424, 253768, 20504, 308369, 137113, 19901, 1858, 118340]"
271110,"[209112, 282848, 227973, 131634, 140300, 127380, 258489, 157353, 13700, 43752, 13925, 15854, 40724, 43517, 13931, 83860, 13932, 13933, 200481, 296096, 159550, 47933, 321697, 49040, 269149, 257211, 99861, 97020, 76757, 75612, 131631, 20526, 159824, 82654, 122917, 561, 49521, 124905, 266294, 49530, 11451, 27275, 9794, 19840, 72570, 77877, 112949, 82881, 253310, 138103]"
246655,"[71552, 14771, 13339, 72197, 11542, 98566, 45549, 19092, 28070, 37532, 6917, 22500, 20075, 11469, 26978, 30924, 24919, 15119, 32685, 10285, 15901, 15902, 28893, 20726, 11351, 29161, 11811, 4365, 11069, 10829, 10686, 14510, 24341, 11052, 24924, 31117, 43388, 29173, 1662, 17467, 30983, 32526, 3177, 12583, 11049, 8968, 185441, 19884, 11453, 10060]"
268171,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
284536,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
216015,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
81294,"[45549, 19092, 28070, 37532, 6917, 22500, 20075, 11469, 26978, 30924, 24919, 15119, 32685, 10285, 15901, 15902, 28893, 20726, 11351, 29161, 11811, 4365, 11069, 10829, 10686, 14510, 24341, 11052, 24924, 31117, 43388, 29173, 1662, 17467, 30983, 32526, 3177, 12583, 11049, 8968, 185441, 19884, 11453, 10060, 33061, 18011, 18164, 14351, 1975, 30060]"
250066,"[33689, 31638, 144953, 29076, 43109, 18828, 44412, 23685, 10646, 24113, 11950, 26044, 30502, 9085, 39002, 9683, 13766, 12705, 15120, 12770, 9260, 31646, 9699, 66918, 12661, 15259, 15462, 37662, 113739, 8446, 6723, 16969, 1825, 11821, 28586, 13505, 11217, 10544, 48385, 32303, 22976, 98851, 11131, 9588, 66600, 9688, 11565, 10115, 13210]"
189197,"[1661, 8885, 1964, 54102, 3539, 3902, 27579, 4942, 8880, 110414, 10575, 2117, 10360, 6968, 185574, 17609, 37495, 62215, 5902, 12172, 249397, 80379, 30969, 50456, 1579, 276, 6538, 45523, 10313, 9952, 2013, 843, 76203, 11499, 269, 10234, 452, 86829, 501, 70981, 922, 68724, 9777, 10316, 228150, 25, 24447, 9314, 39452, 44115]"
272693,"[45243, 16219, 11362, 51876, 594, 205596, 11324, 12405, 9489, 19995, 508, 27205, 87, 98, 13, 85, 862, 8844, 15602, 31357, 11862, 949, 11860, 45325, 9091, 710, 9087, 12110, 21032, 10858, 1408, 524, 4584, 5, 9273, 11517, 8012, 1710, 9691, 12665, 451, 16420, 9263, 17015, 902, 37557, 9909, 63, 9598, 47018]"
